frame,point,x,y,visibility
60,29,318,426,0.8172948956489563
60,30,302,449,0.8930023908615112
60,31,359,431,0.8852230906486511
60,32,344,464,0.939515233039856
61,0,364,129,0.9990785717964172
61,1,364,119,0.9985870718955994
61,2,365,119,0.9986893534660339
61,3,366,119,0.9985582232475281
61,4,358,118,0.9986779093742371
61,5,355,117,0.9987902641296387
61,6,351,116,0.998700737953186
61,7,360,123,0.9981873631477356
61,8,339,118,0.998479962348938
61,9,361,138,0.9983029365539551
61,10,356,137,0.9986016750335693
61,11,341,172,0.99796062707901
61,12,318,182,0.9990952610969543
61,13,339,249,0.10589132457971573
61,14,333,266,0.964584469795227
61,15,357,289,0.26561519503593445
61,16,381,209,0.9340987205505371
61,17,363,303,0.2779516577720642
61,18,391,195,0.9078933596611023
61,19,364,300,0.27769747376441956
61,20,384,187,0.8988284468650818
61,21,359,295,0.2823435664176941
61,22,380,191,0.841100811958313
61,23,336,295,0.9979120492935181
61,24,318,303,0.9987078309059143
61,25,340,366,0.5814195275306702
61,26,322,383,0.9555833339691162
61,27,327,415,0.7514507174491882
61,28,310,442,0.9448319673538208
61,29,317,425,0.8045317530632019
61,30,302,451,0.8890376687049866
61,31,359,432,0.8719881772994995
61,32,345,465,0.9347718954086304
62,0,368,130,0.9988783001899719
62,1,368,119,0.9982420802116394
62,2,369,119,0.9983575940132141
62,3,370,119,0.9981999397277832
62,4,363,118,0.9982922673225403
62,5,360,117,0.9984329342842102
62,6,357,117,0.998348593711853
62,7,364,123,0.9977660179138184
62,8,346,119,0.998140275478363
62,9,366,139,0.9979708790779114
62,10,360,137,0.998347282409668
62,11,347,172,0.9978014826774597
62,12,321,181,0.9991149306297302
62,13,340,247,0.09955254197120667
62,14,336,262,0.9654024243354797
62,15,357,284,0.2470322996377945
62,16,383,209,0.9340172410011292
62,17,363,296,0.26040661334991455
62,18,393,194,0.9079252481460571
62,19,364,293,0.26024532318115234
62,20,387,187,0.8991298079490662
62,21,359,288,0.26514291763305664
62,22,382,190,0.8416600823402405
62,23,336,295,0.997872531414032
62,24,317,302,0.9986665844917297
62,25,341,365,0.5654403567314148
62,26,324,383,0.9530907869338989
62,27,328,414,0.7376595735549927
62,28,310,442,0.941521942615509
62,29,318,425,0.7941420078277588
62,30,301,451,0.8861710429191589
62,31,361,433,0.8628570437431335
62,32,345,465,0.9318864345550537
63,0,378,133,0.9985688924789429
63,1,377,121,0.9976668357849121
63,2,377,121,0.9979943633079529
63,3,378,121,0.9977846145629883
63,4,375,121,0.9973691701889038
63,5,373,120,0.9976229071617126
63,6,371,119,0.997273862361908
63,7,368,124,0.9974462389945984
63,8,358,121,0.9973103404045105
63,9,373,141,0.9974972605705261
63,10,371,140,0.9977812170982361
63,11,339,172,0.9978998303413391
63,12,329,180,0.9991366863250732
63,13,333,250,0.0939338207244873
63,14,343,259,0.9658585786819458
63,15,341,301,0.229795441031456
63,16,388,207,0.9330877661705017
63,17,338,311,0.24504689872264862
63,18,397,192,0.908090353012085
63,19,344,312,0.24535906314849854
63,20,392,185,0.8998634219169617
63,21,341,307,0.2502835690975189
63,22,387,189,0.8429546356201172
63,23,330,297,0.9978816509246826
63,24,316,303,0.9986593127250671
63,25,341,366,0.5425897836685181
63,26,326,382,0.9500190019607544
63,27,328,416,0.7205952405929565
63,28,311,442,0.9362271428108215
63,29,319,427,0.783944308757782
63,30,301,451,0.8842770457267761
63,31,361,432,0.8560680747032166
63,32,345,465,0.9279638528823853
64,0,380,139,0.9985055923461914
64,1,379,127,0.997635006904602
64,2,379,127,0.9979463219642639
64,3,379,127,0.9977772831916809
64,4,378,126,0.9972795248031616
64,5,377,126,0.997465193271637
64,6,375,125,0.9971224069595337
64,7,370,128,0.9974368214607239
64,8,363,127,0.9971598386764526
64,9,375,146,0.9974896907806396
64,10,374,145,0.9977213144302368
64,11,331,172,0.9980294704437256
64,12,336,178,0.9991825819015503
64,13,329,249,0.08970504999160767
64,14,347,254,0.9658766388893127
64,15,338,296,0.21817001700401306
64,16,390,206,0.9329478144645691
64,17,339,304,0.2364444136619568
64,18,399,191,0.9095703363418579
64,19,342,298,0.23742076754570007
64,20,394,184,0.9021191596984863
64,21,340,295,0.2424330711364746
64,22,389,190,0.8464356660842896
64,23,326,297,0.9978942275047302
64,24,315,302,0.9986544847488403
64,25,339,362,0.5176920890808105
64,26,326,378,0.9478195309638977
64,27,328,417,0.7007904648780823
64,28,311,441,0.9348887801170349
64,29,319,427,0.7719057202339172
64,30,301,451,0.8852733969688416
64,31,361,431,0.8464174866676331
64,32,344,465,0.9270573854446411
65,0,389,146,0.9984983801841736
65,1,388,134,0.9977088570594788
65,2,387,134,0.9979782104492188
65,3,387,134,0.9978517889976501
65,4,387,134,0.9973605871200562
65,5,386,134,0.9974867701530457
65,6,385,133,0.9971951842308044
65,7,377,133,0.9975383877754211
65,8,373,135,0.9972519278526306
65,9,384,153,0.9975836873054504
65,10,383,152,0.9977796673774719
65,11,330,172,0.9981023669242859
65,12,342,178,0.9992215633392334
65,13,331,235,0.08423077315092087
65,14,352,253,0.9653053283691406
65,15,350,234,0.20250459015369415
65,16,393,207,0.930138885974884
65,17,353,230,0.22122986614704132
65,18,403,190,0.9070150256156921
65,19,360,224,0.22256146371364594
65,20,397,183,0.9001703858375549
65,21,359,226,0.22806677222251892
65,22,392,188,0.8450426459312439
65,23,320,296,0.9977899193763733
65,24,315,301,0.9986122846603394
65,25,330,360,0.5043433308601379
65,26,323,378,0.9484632015228271
65,27,326,416,0.6896283030509949
65,28,312,441,0.9368700981140137
65,29,318,427,0.7630659341812134
65,30,301,452,0.8890913128852844
65,31,357,420,0.8405357599258423
65,32,344,465,0.929192066192627
66,0,394,154,0.9984738826751709
66,1,393,144,0.9977591037750244
66,2,392,144,0.9979846477508545
66,3,392,143,0.9979020953178406
66,4,394,144,0.9974595904350281
66,5,393,143,0.9975334405899048
66,6,393,143,0.9972794055938721
66,7,383,140,0.9976446628570557
66,8,384,143,0.9972991943359375
66,9,388,159,0.9976691007614136
66,10,388,159,0.9978083372116089
66,11,326,171,0.9980751872062683
66,12,351,178,0.9992552399635315
66,13,332,224,0.07795486599206924
66,14,363,250,0.9574514031410217
66,15,371,213,0.18942971527576447
66,16,394,209,0.9255875945091248
66,17,377,207,0.20929476618766785
66,18,412,201,0.9044697284698486
66,19,384,202,0.21106797456741333
66,20,408,187,0.8979400396347046
66,21,383,205,0.21719615161418915
66,22,402,191,0.8422240614891052
66,23,314,294,0.9977926015853882
66,24,314,300,0.9986516833305359
66,25,327,353,0.4874720573425293
66,26,317,376,0.9473328590393066
66,27,326,406,0.6722995638847351
66,28,312,441,0.9381647109985352
66,29,318,421,0.7480077147483826
66,30,301,452,0.890902578830719
66,31,354,411,0.8286726474761963
66,32,344,465,0.9303767681121826
67,0,402,165,0.998407244682312
67,1,401,153,0.9977738857269287
67,2,401,153,0.99796062707901
67,3,401,153,0.9979346394538879
67,4,401,154,0.9975067973136902
67,5,400,154,0.9975159764289856
67,6,400,153,0.9972964525222778
67,7,391,151,0.997711181640625
67,8,391,151,0.9972546696662903
67,9,397,168,0.9976392984390259
67,10,396,168,0.9977045655250549
67,11,337,171,0.9979361295700073
67,12,353,179,0.9992356300354004
67,13,336,218,0.07197903096675873
67,14,362,250,0.9542645812034607
67,15,379,212,0.17681533098220825
67,16,399,217,0.9244027733802795
67,17,386,207,0.19902841746807098
67,18,417,211,0.9051518440246582
67,19,392,203,0.20157982409000397
67,20,415,195,0.8991454243659973
67,21,391,206,0.20853646099567413
67,22,408,197,0.8431363701820374
67,23,310,293,0.9978187680244446
67,24,311,300,0.9986845254898071
67,25,327,352,0.4704362452030182
67,26,316,374,0.9477061629295349
67,27,326,405,0.6599680781364441
67,28,313,440,0.9411065578460693
67,29,317,421,0.7405737638473511
67,30,302,452,0.8957682251930237
67,31,354,412,0.8203848600387573
67,32,347,462,0.9330452084541321
68,0,408,180,0.9975886344909668
68,1,407,171,0.9969509243965149
68,2,406,169,0.99705970287323
68,3,405,168,0.9973375201225281
68,4,408,173,0.9966674447059631
68,5,407,173,0.9964584708213806
68,6,407,172,0.9964575171470642
68,7,391,161,0.9971960783004761
68,8,393,168,0.9959467649459839
68,9,400,179,0.9970473647117615
68,10,399,179,0.9967350959777832
68,11,340,175,0.9974780678749084
68,12,354,186,0.9991852641105652
68,13,345,221,0.06619836390018463
68,14,374,255,0.9552903175354004
68,15,381,217,0.16361555457115173
68,16,411,220,0.9276325106620789
68,17,386,213,0.1863173395395279
68,18,424,209,0.9092612862586975
68,19,391,209,0.18924464285373688
68,20,420,198,0.9039958119392395
68,21,390,212,0.19688037037849426
68,22,414,200,0.8496474027633667
68,23,307,293,0.9977625608444214
68,24,306,303,0.9986704587936401
68,25,329,348,0.4467654824256897
68,26,315,374,0.9446421265602112
68,27,326,405,0.6304254531860352
68,28,313,440,0.9411028623580933
68,29,318,418,0.716559886932373
68,30,303,452,0.8972994685173035
68,31,354,410,0.7973086833953857
68,32,349,460,0.9331949353218079
69,0,413,178,0.9931764006614685
69,1,413,168,0.9919530153274536
69,2,412,167,0.9919764399528503
69,3,411,167,0.9937924146652222
69,4,414,178,0.9916517734527588
69,5,413,178,0.9903044104576111
69,6,413,178,0.991611123085022
69,7,395,164,0.9932079315185547
69,8,400,173,0.9873008131980896
69,9,404,181,0.9939602613449097
69,10,405,182,0.9919908046722412
69,11,340,176,0.996773898601532
69,12,363,193,0.9991524815559387
69,13,341,224,0.06079914793372154
69,14,379,263,0.9543891549110413
69,15,376,225,0.15067215263843536
69,16,416,227,0.9300041198730469
69,17,379,223,0.17333796620368958
69,18,429,215,0.9128580689430237
69,19,388,219,0.17637763917446136
69,20,425,206,0.9083055257797241
69,21,386,221,0.18430490791797638
69,22,419,210,0.8555328845977783
69,23,303,289,0.9973796606063843
69,24,305,303,0.9985725283622742
69,25,329,330,0.41501158475875854
69,26,315,373,0.9350960850715637
69,27,328,383,0.5855924487113953
69,28,312,440,0.9347001314163208
69,29,321,393,0.6749299764633179
69,30,301,452,0.8921985626220703
69,31,352,394,0.7525308132171631
69,32,348,461,0.9263479709625244
70,0,416,182,0.9923841953277588
70,1,417,171,0.9910242557525635
70,2,416,170,0.9909399151802063
70,3,415,170,0.9932030439376831
70,4,418,176,0.9907329678535461
70,5,417,176,0.9890368580818176
70,6,417,177,0.9907446503639221
70,7,401,169,0.992424726486206
70,8,405,178,0.9856061935424805
70,9,407,184,0.9934124946594238
70,10,407,191,0.9910770654678345
70,11,342,176,0.996619701385498
70,12,367,197,0.9991780519485474
70,13,342,224,0.055945850908756256
70,14,381,267,0.953992486000061
70,15,375,226,0.13976560533046722
70,16,422,236,0.9321576952934265
70,17,379,223,0.1631706953048706
70,18,435,225,0.916314959526062
70,19,386,220,0.16645798087120056
70,20,431,216,0.912460446357727
70,21,385,221,0.17486396431922913
70,22,426,219,0.8614203929901123
70,23,303,287,0.9973564147949219
70,24,305,303,0.9986029863357544
70,25,330,335,0.3900791108608246
70,26,316,373,0.9305790066719055
70,27,333,389,0.5532848238945007
70,28,312,441,0.9314180612564087
70,29,326,399,0.6458943486213684
70,30,300,453,0.8895131349563599
70,31,353,399,0.7219547629356384
70,32,348,461,0.9229341745376587
71,0,417,191,0.9893285036087036
71,1,417,179,0.9868777990341187
71,2,416,179,0.9871854186058044
71,3,415,178,0.9902814030647278
71,4,418,181,0.9863518476486206
71,5,418,181,0.9842801094055176
71,6,418,181,0.9867997169494629
71,7,401,175,0.9892064332962036
71,8,407,186,0.978578507900238
71,9,407,190,0.9918341636657715
71,10,409,193,0.9889591336250305
71,11,342,178,0.9962462782859802
71,12,372,203,0.9991920590400696
71,13,335,224,0.05166339501738548
71,14,384,272,0.9524517059326172
71,15,363,229,0.1294182687997818
71,16,424,240,0.9326049089431763
71,17,366,229,0.1535165011882782
71,18,437,230,0.9183838367462158
71,19,373,224,0.15679849684238434
71,20,433,220,0.9150669574737549
71,21,374,223,0.16515648365020752
71,22,427,224,0.8650574684143066
71,23,302,286,0.9971992373466492
71,24,303,303,0.9986229538917542
71,25,339,312,0.36582106351852417
71,26,318,373,0.9290286898612976
71,27,333,356,0.5238505601882935
71,28,311,443,0.9327741861343384
71,29,325,364,0.6221293210983276
71,30,300,454,0.8935937285423279
71,31,353,366,0.6875511407852173
71,32,347,462,0.9220113158226013
72,0,417,204,0.9866486191749573
72,1,418,185,0.981940746307373
72,2,417,185,0.9829250574111938
72,3,416,183,0.9869125485420227
72,4,421,200,0.9810574650764465
72,5,421,200,0.9787635803222656
72,6,421,201,0.9824290871620178
72,7,404,184,0.9854230284690857
72,8,412,197,0.9706168174743652
72,9,407,202,0.990423321723938
72,10,410,205,0.9867572784423828
72,11,345,180,0.9961796998977661
72,12,379,209,0.999244213104248
72,13,332,226,0.04769972711801529
72,14,384,281,0.9508535861968994
72,15,356,239,0.12015649676322937
72,16,427,251,0.9319265484809875
72,17,358,242,0.14549444615840912
72,18,440,246,0.9196062088012695
72,19,365,240,0.14862088859081268
72,20,436,235,0.9166610240936279
72,21,366,240,0.1564311683177948
72,22,431,235,0.8673495650291443
72,23,301,287,0.9972835779190063
72,24,303,305,0.9987202286720276
72,25,349,312,0.3428490161895752
72,26,320,374,0.928702175617218
72,27,350,356,0.49808451533317566
72,28,311,444,0.9331986904144287
72,29,342,365,0.5993092656135559
72,30,300,455,0.895488440990448
72,31,378,364,0.652671217918396
72,32,347,461,0.9189873933792114
73,0,415,211,0.9853189587593079
73,1,412,202,0.9800121188163757
73,2,412,200,0.9812476634979248
73,3,411,198,0.9856257438659668
73,4,414,207,0.9784353971481323
73,5,414,208,0.9759920239448547
73,6,413,204,0.9804472923278809
73,7,399,191,0.9840151071548462
73,8,403,204,0.9670386910438538
73,9,407,209,0.9896798133850098
73,10,405,212,0.9851221442222595
73,11,345,183,0.996282160282135
73,12,383,217,0.9993012547492981
73,13,327,237,0.044605694711208344
73,14,390,284,0.9505602121353149
73,15,340,262,0.11215493083000183
73,16,430,257,0.9269917011260986
73,17,339,268,0.13791675865650177
73,18,442,252,0.9152995347976685
73,19,345,265,0.14088159799575806
73,20,438,242,0.9124914407730103
73,21,347,264,0.14759886264801025
73,22,433,243,0.8624939918518066
73,23,293,287,0.9974302053451538
73,24,303,307,0.9988225102424622
73,25,346,320,0.3257427215576172
73,26,322,375,0.9315186142921448
73,27,348,370,0.4826083481311798
73,28,311,446,0.9354971647262573
73,29,339,380,0.5869045853614807
73,30,300,456,0.8989549279212952
73,31,372,373,0.6322057843208313
73,32,348,461,0.9187605977058411
74,0,418,204,0.9835765957832336
74,1,419,193,0.9775180220603943
74,2,419,190,0.9790538549423218
74,3,418,189,0.9838541150093079
74,4,420,196,0.975612998008728
74,5,420,196,0.9731919169425964
74,6,420,197,0.9785576462745667
74,7,406,185,0.982589840888977
74,8,415,204,0.9640756845474243
74,9,409,207,0.9891324043273926
74,10,411,211,0.9842010140419006
74,11,349,182,0.9961715936660767
74,12,385,218,0.9993442296981812
74,13,330,236,0.041940659284591675
74,14,393,288,0.9513166546821594
74,15,346,253,0.10768356919288635
74,16,436,256,0.9302012324333191
74,17,343,253,0.1361192911863327
74,18,448,250,0.9197195172309875
74,19,353,253,0.13892264664173126
74,20,443,240,0.9172451496124268
74,21,357,254,0.14497855305671692
74,22,438,242,0.8696712851524353
74,23,296,286,0.9974818229675293
74,24,300,307,0.9989017248153687
74,25,354,310,0.3080427944660187
74,26,322,375,0.9313508868217468
74,27,355,361,0.45888271927833557
74,28,311,446,0.9369672536849976
74,29,347,371,0.5639088153839111
74,30,300,457,0.9027268886566162
74,31,381,369,0.5993450880050659
74,32,349,460,0.917029857635498
75,0,415,223,0.9730327725410461
75,1,417,216,0.9638178944587708
75,2,416,213,0.965567946434021
75,3,415,211,0.9742971658706665
75,4,418,220,0.9621056914329529
75,5,418,221,0.9584071040153503
75,6,417,221,0.9667949676513672
75,7,405,202,0.9727012515068054
75,8,410,217,0.9423023462295532
75,9,407,220,0.9824622869491577
75,10,408,224,0.9729832410812378
75,11,356,185,0.9949657917022705
75,12,381,224,0.9992184638977051
75,13,356,230,0.039474621415138245
75,14,395,290,0.9469653964042664
75,15,393,231,0.10473364591598511
75,16,438,253,0.9293184876441956
75,17,399,227,0.1369115263223648
75,18,449,245,0.9204480648040771
75,19,404,227,0.14012624323368073
75,20,445,237,0.9183725118637085
75,21,403,229,0.14613935351371765
75,22,440,239,0.871772050857544
75,23,298,286,0.9973828792572021
75,24,296,305,0.9989046454429626
75,25,351,325,0.28738802671432495
75,26,322,375,0.9235525727272034
75,27,350,379,0.4277919828891754
75,28,311,446,0.9308493137359619
75,29,342,387,0.5307258367538452
75,30,300,457,0.8985360860824585
75,31,378,392,0.5572168827056885
75,32,349,461,0.9038833975791931
76,0,425,210,0.9673666954040527
76,1,427,202,0.9567078948020935
76,2,426,202,0.959939181804657
76,3,425,197,0.9685366749763489
76,4,429,202,0.9549553990364075
76,5,429,205,0.9519643783569336
76,6,429,213,0.9607563614845276
76,7,415,193,0.9678884148597717
76,8,421,203,0.9332857131958008
76,9,416,211,0.976879358291626
76,10,417,215,0.9657241702079773
76,11,359,184,0.9943885803222656
76,12,386,220,0.9992163777351379
76,13,337,228,0.03659148886799812
76,14,393,288,0.948573112487793
76,15,340,235,0.09688133001327515
76,16,438,252,0.9327085614204407
76,17,337,238,0.1285621076822281
76,18,449,246,0.9247912168502808
76,19,343,238,0.13164719939231873
76,20,447,236,0.9229967594146729
76,21,346,238,0.13747945427894592
76,22,441,238,0.878320038318634
76,23,299,284,0.997185230255127
76,24,297,302,0.9989048838615417
76,25,347,325,0.2669636011123657
76,26,322,375,0.9195901155471802
76,27,335,379,0.40085285902023315
76,28,311,446,0.9287940859794617
76,29,337,389,0.5051516890525818
76,30,299,456,0.8993338346481323
76,31,367,399,0.524600088596344
76,32,349,460,0.8972985148429871
77,0,426,187,0.9694488048553467
77,1,428,179,0.959863543510437
77,2,427,179,0.9628176093101501
77,3,426,178,0.9707958698272705
77,4,429,180,0.9581952095031738
77,5,429,182,0.955467939376831
77,6,429,186,0.9637106657028198
77,7,417,179,0.9701846241950989
77,8,421,186,0.938285768032074
77,9,419,194,0.9778776168823242
77,10,420,198,0.9674323201179504
77,11,360,184,0.9944391846656799
77,12,387,217,0.9992489218711853
77,13,332,228,0.03466302156448364
77,14,391,285,0.9496588110923767
77,15,338,239,0.09039332717657089
77,16,438,250,0.934174656867981
77,17,336,244,0.12160378694534302
77,18,452,242,0.9269891977310181
77,19,343,242,0.12469140440225601
77,20,448,235,0.9254396557807922
77,21,345,241,0.13082042336463928
77,22,441,238,0.8822678923606873
77,23,297,283,0.9972507357597351
77,24,298,302,0.9989350438117981
77,25,326,336,0.24606673419475555
77,26,322,375,0.9141138792037964
77,27,332,404,0.37302279472351074
77,28,310,445,0.9236240983009338
77,29,328,416,0.47804927825927734
77,30,299,456,0.897925615310669
77,31,362,413,0.495583176612854
77,32,349,461,0.8900913000106812
78,0,423,171,0.9715703725814819
78,1,424,162,0.9629945158958435
78,2,423,161,0.965575098991394
78,3,422,160,0.9729931950569153
78,4,425,165,0.9615820646286011
78,5,426,167,0.9590690732002258
78,6,426,169,0.966735303401947
78,7,412,159,0.9723411202430725
78,8,419,170,0.9433479309082031
78,9,415,175,0.9786785840988159
78,10,417,180,0.9689282774925232
78,11,359,177,0.9942322373390198
78,12,387,210,0.9992653131484985
78,13,338,224,0.03297904506325722
78,14,390,273,0.9490148425102234
78,15,353,224,0.08448633551597595
78,16,435,246,0.9291653633117676
78,17,353,225,0.11514902114868164
78,18,448,241,0.9228287935256958
78,19,361,221,0.11818696558475494
78,20,444,233,0.9213622808456421
78,21,363,222,0.1244998648762703
78,22,437,235,0.8776675462722778
78,23,297,283,0.9972734451293945
78,24,299,301,0.998948335647583
78,25,321,341,0.2270319163799286
78,26,321,375,0.9095293283462524
78,27,326,399,0.35015058517456055
78,28,310,446,0.9233559966087341
78,29,325,419,0.4579518735408783
78,30,298,456,0.9000179171562195
78,31,359,411,0.4733597934246063
78,32,349,461,0.8881396055221558
79,0,423,160,0.9736311435699463
79,1,422,150,0.9658774733543396
79,2,421,149,0.9681361317634583
79,3,420,148,0.9750217199325562
79,4,424,152,0.9646706581115723
79,5,424,153,0.9623621106147766
79,6,424,153,0.9694789052009583
79,7,410,146,0.9743828773498535
79,8,416,154,0.9480118155479431
79,9,415,165,0.979684054851532
79,10,417,168,0.9706085920333862
79,11,359,172,0.9940312504768372
79,12,384,202,0.9992483258247375
79,13,358,225,0.03087574616074562
79,14,389,268,0.9463557600975037
79,15,392,228,0.08185582607984543
79,16,433,241,0.9286624193191528
79,17,398,225,0.11399737745523453
79,18,446,234,0.9231290817260742
79,19,405,222,0.11702096462249756
79,20,442,226,0.9215602874755859
79,21,404,224,0.12336055934429169
79,22,436,228,0.8785273432731628
79,23,298,281,0.9972430467605591
79,24,300,301,0.9989438056945801
79,25,322,339,0.21214063465595245
79,26,320,375,0.9050798416137695
79,27,324,397,0.332027792930603
79,28,310,446,0.9242159128189087
79,29,319,412,0.4410955309867859
79,30,298,456,0.9030301570892334
79,31,359,409,0.4559590220451355
79,32,349,461,0.886931300163269
80,0,415,152,0.9750844836235046
80,1,414,143,0.9677935838699341
80,2,413,142,0.9697893261909485
80,3,413,141,0.9764537811279297
80,4,415,144,0.9668395519256592
80,5,415,144,0.9647000432014465
80,6,414,144,0.9714594483375549
80,7,405,140,0.9753731489181519
80,8,408,145,0.9514737725257874
80,9,410,158,0.9801777005195618
80,10,411,160,0.9719056487083435
80,11,359,171,0.9940178990364075
80,12,378,189,0.9992288947105408
80,13,366,230,0.030094832181930542
80,14,382,258,0.9460753798484802
80,15,399,232,0.08296515792608261
80,16,430,232,0.9295029640197754
80,17,406,228,0.11620223522186279
80,18,443,220,0.9234659075737
80,19,413,226,0.12012942880392075
80,20,437,211,0.9216031432151794
80,21,411,227,0.12614232301712036
80,22,431,215,0.8790408372879028
80,23,298,280,0.9972293972969055
80,24,302,298,0.9989108443260193
80,25,315,347,0.20391547679901123
80,26,318,375,0.9086490273475647
80,27,321,406,0.3230659067630768
80,28,310,446,0.9264450669288635
80,29,316,423,0.4315503239631653
80,30,299,456,0.9063319563865662
80,31,355,418,0.45764487981796265
80,32,350,461,0.8903322815895081
81,0,409,145,0.974651038646698
81,1,407,134,0.9668980240821838
81,2,406,134,0.9686380624771118
81,3,404,132,0.9760602712631226
81,4,408,135,0.9662999510765076
81,5,407,135,0.9641748666763306
81,6,406,135,0.9711182117462158
81,7,394,131,0.97397780418396
81,8,395,134,0.9515306353569031
81,9,403,152,0.978818416595459
81,10,403,154,0.9712355136871338
81,11,359,170,0.9938520789146423
81,12,371,183,0.9991565942764282
81,13,366,233,0.029719484969973564
81,14,373,253,0.9437313675880432
81,15,404,230,0.0860663577914238
81,16,426,225,0.9305123090744019
81,17,413,223,0.1200544461607933
81,18,439,214,0.9239055514335632
81,19,420,220,0.12462912499904633
81,20,434,205,0.9216562509536743
81,21,417,223,0.13005220890045166
81,22,428,208,0.8784120082855225
81,23,298,279,0.9972339868545532
81,24,304,295,0.9988597631454468
81,25,313,352,0.19670651853084564
81,26,316,374,0.9100189208984375
81,27,318,411,0.3153364062309265
81,28,310,445,0.9266650676727295
81,29,311,426,0.4246847927570343
81,30,299,455,0.9069057106971741
81,31,355,429,0.4587201178073883
81,32,349,461,0.8912743926048279
82,0,404,135,0.9768840670585632
82,1,402,125,0.9698463082313538
82,2,401,124,0.9713573455810547
82,3,400,123,0.9781864285469055
82,4,402,125,0.9693745970726013
82,5,401,125,0.9674106240272522
82,6,400,125,0.9737532734870911
82,7,388,122,0.976138174533844
82,8,388,124,0.95602947473526
82,9,399,142,0.9805649518966675
82,10,398,142,0.9738081693649292
82,11,359,164,0.9941048622131348
82,12,360,174,0.999184250831604
82,13,371,228,0.03187420219182968
82,14,366,247,0.9452963471412659
82,15,407,220,0.09287125617265701
82,16,412,219,0.9313452243804932
82,17,416,213,0.12699927389621735
82,18,426,208,0.9233526587486267
82,19,421,208,0.1329440325498581
82,20,422,200,0.9209707379341125
82,21,412,209,0.13753916323184967
82,22,417,202,0.8778061866760254
82,23,307,274,0.997248113155365
82,24,304,288,0.9988595247268677
82,25,317,349,0.21107399463653564
82,26,316,369,0.9163150787353516
82,27,320,406,0.33208075165748596
82,28,310,444,0.9319596886634827
82,29,313,424,0.43819475173950195
82,30,300,455,0.9128336906433105
82,31,355,422,0.4874657392501831
82,32,349,461,0.8993371725082397
83,0,398,125,0.9790446758270264
83,1,394,115,0.9726966023445129
83,2,393,115,0.974026083946228
83,3,392,114,0.9802447557449341
83,4,393,116,0.9722959995269775
83,5,393,116,0.9704943895339966
83,6,392,115,0.9762428402900696
83,7,379,115,0.9783385396003723
83,8,379,117,0.9602624773979187
83,9,393,132,0.9823269248008728
83,10,393,132,0.9762468338012695
83,11,359,158,0.9944884777069092
83,12,352,171,0.9992143511772156
83,13,368,223,0.032445553690195084
83,14,360,248,0.9435651898384094
83,15,404,213,0.09648843854665756
83,16,405,213,0.9280917644500732
83,17,410,206,0.13042843341827393
83,18,420,202,0.9185695648193359
83,19,415,201,0.13725925981998444
83,20,414,195,0.9157452583312988
83,21,411,203,0.14178532361984253
83,22,409,196,0.8710739016532898
83,23,309,268,0.9973676204681396
83,24,306,283,0.998887836933136
83,25,318,347,0.2141593098640442
83,26,316,364,0.9204598069190979
83,27,321,405,0.3420667350292206
83,28,312,442,0.9355495572090149
83,29,314,421,0.4481843411922455
83,30,301,454,0.916041374206543
83,31,362,420,0.5098947286605835
83,32,349,461,0.9052466750144958
84,0,388,125,0.9809183478355408
84,1,379,113,0.9750895500183105
84,2,379,113,0.9762576818466187
84,3,379,113,0.9819550514221191
84,4,376,113,0.9748007655143738
84,5,375,113,0.9731369614601135
84,6,374,113,0.9783307313919067
84,7,371,115,0.9801012277603149
84,8,362,118,0.963772714138031
84,9,380,132,0.9835307002067566
84,10,375,133,0.9780436158180237
84,11,365,161,0.9946752786636353
84,12,338,170,0.9989107847213745
84,13,375,220,0.03948459029197693
84,14,353,232,0.9384552240371704
84,15,404,201,0.1274689882993698
84,16,394,200,0.9207158088684082
84,17,410,195,0.15865714848041534
84,18,405,193,0.9089103937149048
84,19,414,190,0.16574804484844208
84,20,403,181,0.9047913551330566
84,21,410,193,0.16864342987537384
84,22,399,183,0.8550645112991333
84,23,322,269,0.9973662495613098
84,24,302,280,0.9987863898277283
84,25,323,349,0.2359885722398758
84,26,316,363,0.9243687987327576
84,27,322,414,0.35778912901878357
84,28,312,442,0.9373190999031067
84,29,314,425,0.4477512240409851
84,30,301,453,0.9132795333862305
84,31,360,427,0.5312791466712952
84,32,347,464,0.9084401726722717
85,0,384,119,0.982589602470398
85,1,378,109,0.9771859049797058
85,2,378,108,0.9782414436340332
85,3,378,108,0.9834970235824585
85,4,376,109,0.9770938754081726
85,5,375,109,0.9756045937538147
85,6,373,109,0.9803076982498169
85,7,369,113,0.9817848205566406
85,8,360,116,0.9670975208282471
85,9,381,130,0.9846408367156982
85,10,378,130,0.9797593951225281
85,11,364,162,0.9936784505844116
85,12,332,171,0.9987893104553223
85,13,372,218,0.03886096552014351
85,14,347,242,0.9402751326560974
85,15,400,207,0.12495443969964981
85,16,394,205,0.9234830141067505
85,17,406,201,0.1553860604763031
85,18,406,192,0.9108500480651855
85,19,410,197,0.16298899054527283
85,20,401,184,0.9064815640449524
85,21,407,199,0.16647179424762726
85,22,397,186,0.8554204702377319
85,23,326,270,0.9971134662628174
85,24,304,282,0.99869704246521
85,25,327,348,0.26481911540031433
85,26,316,363,0.9299547672271729
85,27,323,404,0.3895145058631897
85,28,312,442,0.9416952729225159
85,29,315,424,0.4700409770011902
85,30,301,452,0.9163320660591125
